louvCluster	gene_name	Nmodel_E4carrier_DE	Nmodel_E4copies_DE	Nmodel_SexDE_E4carrierCov	Nmodel_SexDE_E4copiesCov	Nmodel_GlobAncDE_E4copiescov	totalTests_FDRpt2	gene_notes	maxAbsLFC
5HT.1	ACOT7	0	0	4	0	0	4	acetyl coa thioesterase (lipid metab), neuron hi xpr	0.529052969368578
5HT.1	ALCAM	0	0	4	0	0	4		0.544699779578109
5HT.1	AMACR	0	0	0	0	2	2		0.799687753131788
5HT.1	APBA1	0	0	4	0	0	4		0.527703640989775
5HT.1	ATN1	0	0	4	0	0	4	repeat expansion associated ndd; synthetic polyq expansion induces autophagy and neurodegen	0.607315902828783
5HT.1	BORCS8	0	0	4	0	0	4		0.561260263636664
5HT.1	C3	0	0	4	0	0	4		2.21291828567649
5HT.1	C5orf63	0	0	4	0	0	4		2.47471788468493
5HT.1	CAPN1	0	0	4	0	0	4		0.512951896481544
5HT.1	CCNDBP1	0	0	4	0	0	4		0.618698176079195
5HT.1	CD74	0	0	4	0	0	4	mhc ii invariant chain	2.07460957354609
5HT.1	CELF6	0	0	4	0	0	4		0.506356675386258
5HT.1	CERS5	0	0	4	0	0	4		0.735310804222967
5HT.1	CHGB	0	0	4	0	0	4	chromogranin b, integral to of catecholamine vesicles formation. Kd depletes vesicle pool/oe increases it https://pmc.ncbi.nlm.nih.gov/articles/PMC3992281/	1.03905637779147
5HT.1	CHODL	0	4	0	4	0	8		0.595491312545177
5HT.1	CLDN5	0	0	4	0	0	4		0.720465237774965
5HT.1	COTL1	0	0	4	0	0	4	binds f actin without affecting polymerization, interacts with lipoxygenase a (first enzymatic step in leukotriene synth)	0.50366642597853
5HT.1	CRHBP	0	0	0	0	2	2		1.03467701525874
5HT.1	DDC	0	0	4	0	0	4		1.82689757364436
5HT.1	DNM3	0	0	4	0	0	4	dynamin (vesicular transport)	0.636120017916582
5HT.1	DUSP1	0	0	4	0	0	4		1.268708265233
5HT.1	FA2H	0	0	4	0	0	4		1.0294615318486
5HT.1	FBXO41	0	0	4	0	0	4		0.554520844418479
5HT.1	FOS	0	0	4	0	0	4		1.47797854984351
5HT.1	FRYL	0	0	4	0	0	4		0.59324813553433
5HT.1	GAD1	0	0	4	0	0	4		1.45254156674219
5HT.1	GSTT2B	0	0	0	0	2	2		1.80583122836678
5HT.1	HLA-DPA1	0	0	4	0	0	4		1.44494903599036
5HT.1	HLA-DRA	0	0	4	0	0	4		2.23135242296093
5HT.1	JUNB	0	0	4	0	0	4		1.21674905974983
5HT.1	LAPTM5	0	0	4	0	0	4		1.78612004317202
5HT.1	LIMK1	0	0	4	0	0	4		0.509204088238533
5HT.1	LINC00844	3	0	0	0	0	3		0.578621156902258
5HT.1	MAP7	0	0	4	0	0	4		0.563555571647247
5HT.1	MT-ND6	0	0	4	0	0	4		0.779754967636684
5HT.1	MTRNR2L3	0	0	4	0	0	4		1.60391110761466
5HT.1	NR2F2	0	0	4	0	0	4		0.659252362927916
5HT.1	NRN1	0	0	4	0	0	4		0.919390860822169
5HT.1	PCSK1	0	0	4	0	0	4		0.847360831052268
5HT.1	PDE1B	0	0	0	0	2	2		0.673820222743934
5HT.1	PENK	0	0	4	0	0	4		1.48390169672045
5HT.1	PLCL1	0	0	4	0	0	4		0.586849230513678
5HT.1	PLPP3	0	0	4	0	0	4	uniprot Magnesium-independent phospholipid phosphatase of the plasma membrane that catalyzes the dephosphorylation of a variety of glycerolipid and sphingolipid phosphate esters. [cite: 3] Performs this activity both on extracellular lipids and intracellular lipids. [cite: 3] Also involved in phopholipase D signaling.	0.861549596170347
5HT.1	PPM1E	0	0	4	0	0	4		0.582161516244798
5HT.1	RAC3	0	0	4	0	0	4		0.601943406865994
5HT.1	RDX	0	0	4	0	0	4		0.520390117098735
5HT.1	RNASET2	0	0	4	0	0	4		0.944003401470876
5HT.1	SCG5	0	0	4	0	0	4		0.542135125092229
5HT.1	SDC2	0	0	4	0	0	4		0.620813115987117
5HT.1	SLC25A18	0	0	4	0	0	4		0.530229398655341
5HT.1	SLC29A4	0	0	4	0	0	4		0.636906231198893
5HT.1	SLC32A1	0	0	4	0	0	4		1.55872976439695
5HT.1	SLC6A15	0	0	4	0	0	4		0.520166604957043
5HT.1	SPHKAP	0	0	4	0	0	4		0.749756952107049
5HT.1	TLN2	0	0	4	0	0	4		0.547058251743268
5HT.1	TMEM163	0	0	4	0	0	4		0.707669686846223
5HT.1	ZEB2	0	0	4	0	0	4		0.582112101326176
5HT.1	ZNF536	0	0	4	0	0	4		0.671672347039485
5HT.2	ADGRB1	0	0	4	0	0	4	aka BAI1; brain specificish angiogenesis inhibitor induced by p53	0.939911707795737
5HT.2	AGAP1	0	0	4	0	0	4		0.554863065836174
5HT.2	AHNAK2	0	0	4	0	0	4		0.956163487130874
5HT.2	ALCAM	0	0	4	0	0	4		0.546230678947576
5HT.2	AP2B1	0	0	4	0	0	4		0.527883700743087
5HT.2	APOC1	0	0	0	0	2	2		1.3661454940899
5HT.2	APOD	0	0	4	0	0	4		0.732272426877709
5HT.2	ASTN1	0	0	0	0	2	2		0.837541694750633
5HT.2	ATP1A2	0	0	4	0	0	4		0.61949767478068
5HT.2	ATP6V0D1	0	0	0	0	2	2		0.511990472214033
5HT.2	C5orf63	0	0	4	0	0	4		3.19171486408272
5HT.2	CACNA2D2	0	0	4	0	0	4		0.919143086253932
5HT.2	CADM3	0	0	4	0	0	4		0.570666753438865
5HT.2	CBR1	0	0	4	0	0	4		0.754637903809968
5HT.2	CCDC92	0	0	4	0	0	4		0.615537487594503
5HT.2	CCT4	0	0	4	0	0	4		0.604275500404137
5HT.2	CD74	0	0	4	0	0	4	mhc ii invariant chain	2.13258478628466
5HT.2	CDIP1	0	0	4	0	0	4		0.664116045674425
5HT.2	CDKN2D	0	0	4	0	0	4		0.566251370447652
5HT.2	CFL2	0	0	4	0	0	4		0.598104180831368
5HT.2	CHGB	0	0	4	0	0	4	chromogranin b, integral to of catecholamine vesicles formation. Kd depletes vesicle pool/oe increases it https://pmc.ncbi.nlm.nih.gov/articles/PMC3992281/	0.989043843626634
5HT.2	COX17	0	0	4	0	0	4		0.530386538151742
5HT.2	COX5A	0	0	4	0	0	4		0.596339811697578
5HT.2	CPEB1	0	0	4	0	0	4		0.933719293336613
5HT.2	DENR	0	0	4	0	0	4		0.531870179469066
5HT.2	DNM3	0	0	4	0	0	4	dynamin (vesicular transport)	0.718377581857904
5HT.2	DUSP1	0	0	4	0	0	4		1.48505754045318
5HT.2	EDNRB	0	0	4	0	0	4	involved in neural crest (which gives rise to peripheral autonomic ganglia and melanocytes--ie found in lc cousin cell types) migration in development	1.07081088591093
5HT.2	EEF1E1	0	0	4	0	0	4		0.757551313946508
5HT.2	EGFL7	0	0	4	0	0	4		0.596194109977408
5HT.2	EHD3	0	0	4	0	0	4		0.558152357547668
5HT.2	EIF3B	0	0	4	0	0	4		0.664647010355621
5HT.2	EIF4G3	0	0	4	0	0	4		0.550167956842936
5HT.2	ENHO	0	0	4	0	0	4		0.593085606308223
5HT.2	ENPP2	0	0	4	0	0	4		0.992301406521642
5HT.2	ETNPPL	0	0	4	0	0	4	vit b6 dependent degradation of phosphoethanolamine (membrane lipid polar head group) to ammonia + Pi + acetalehyde	0.791197267766404
5HT.2	FADS2	0	0	4	0	0	4		0.538257212881322
5HT.2	FBLL1	0	0	4	0	0	4		0.838714689958423
5HT.2	FGFR3	0	0	4	0	0	4		0.55101359449715
5HT.2	GAD1	0	0	4	0	0	4		1.64823920107281
5HT.2	GALNT16	0	0	4	0	0	4		0.597068392861503
5HT.2	GATM	0	0	0	0	2	2		0.779955213605246
5HT.2	GIT1	0	0	4	0	0	4		0.743138495117525
5HT.2	GJA1	0	0	4	0	0	4		0.801369859891819
5HT.2	GLUD1	0	0	4	0	0	4	catabolizes glutamate to alphaketoglutarate and ammonia. [cite: 5] Mitochondria localized.	0.569745018361237
5HT.2	GNG3	0	0	4	0	0	4		0.552378586023626
5HT.2	GPAA1	0	0	4	0	0	4	putatively facilitates GPI anchoring bond formation for membrane inserted proteins	0.922527575597627
5HT.2	GPC1	0	0	4	0	0	4		0.609209771885802
5HT.2	GPX3	0	0	4	0	0	4		0.977041044961664
5HT.2	GRB2	0	0	4	0	0	4		0.574518004856057
5HT.2	GSN	0	0	4	0	0	4		0.908387427297522
5HT.2	HBA2	0	0	4	0	0	4		1.35892699505894
5HT.2	HBB	0	0	4	0	0	4		1.12440495736707
5HT.2	HHATL	0	0	4	0	0	4		0.787303160472565
5HT.2	HSPA13	0	0	4	0	0	4		0.57233951847122
5HT.2	HSPA5	0	0	4	0	0	4		0.60850937362136
5HT.2	HSPA8	0	0	4	0	0	4		0.653934564717394
5HT.2	HSPE1	0	0	4	0	0	4		0.548987876994624
5HT.2	IST1	0	0	4	0	0	4		0.775795684358918
5HT.2	KIAA1109	0	0	4	0	0	4		0.516169243306202
5HT.2	LRRC47	0	0	4	0	0	4		0.519536971805833
5HT.2	LRRC8A	0	0	4	0	0	4		0.60569402285304
5HT.2	MAL	0	0	4	0	0	4		0.693057330403812
5HT.2	MAN1B1	0	0	0	0	2	2		0.730737318343796
5HT.2	MAP2K2	0	0	4	0	0	4		0.627156157284069
5HT.2	MAST1	0	0	4	0	0	4		0.645878813849409
5HT.2	MDH1	0	0	4	0	0	4		0.66014966898567
5HT.2	METRN	0	0	4	0	0	4		0.596244922642206
5HT.2	MRPL28	0	0	0	0	2	2		0.680971261163672
5HT.2	MT-ATP6	0	0	0	0	2	2		0.993759377470601
5HT.2	MT-ATP8	0	0	0	0	2	2		0.587039573374918
5HT.2	MT-CO1	0	0	0	0	2	2		0.848514049163289
5HT.2	MT-CO2	0	0	0	0	2	2		1.15193659025666
5HT.2	MT-CO3	0	0	0	0	2	2		1.08992793798608
5HT.2	MT-CYB	0	0	0	0	2	2		1.00360137644095
5HT.2	MT-ND1	0	0	0	0	2	2		0.97148681184875
5HT.2	MT-ND2	0	0	0	0	2	2		0.739062153221048
5HT.2	MT-ND3	0	0	0	0	2	2		1.22696186420871
5HT.2	MT-ND4	0	0	0	0	2	2		0.937833711293663
5HT.2	MT-ND5	0	0	0	0	2	2		0.660863300040419
5HT.2	MT-ND6	0	0	0	0	2	2		0.785080692539989
5HT.2	MT1E	0	0	4	0	0	4		0.645429351702077
5HT.2	MTRNR2L3	0	0	4	0	0	4		1.38164306891448
5HT.2	MTRNR2L8	0	0	0	0	2	2		0.838674678878134
5HT.2	NBEA	0	0	4	0	0	4		0.611115417698536
5HT.2	NDUFA4	0	0	4	0	0	4		0.607082336545301
5HT.2	NDUFA7	0	0	4	0	0	4		0.637007942985121
5HT.2	NDUFAB1	0	0	4	0	0	4		0.820722090453829
5HT.2	NDUFB10	0	0	4	0	0	4		0.508153717305053
5HT.2	NDUFB6	0	0	4	0	0	4		0.662077796691871
5HT.2	NECAP1	0	0	4	0	0	4		0.562627974495148
5HT.2	NGB	0	0	4	0	0	4		0.666719598830642
5HT.2	OTUB1	0	0	4	0	0	4		0.515593246342884
5HT.2	PABPC1	0	0	4	0	0	4		0.533368534798721
5HT.2	PENK	0	0	4	0	0	4		1.22341335333037
5HT.2	PKD1	0	0	4	0	0	4		0.693293258111919
5HT.2	PLEKHH1	0	0	4	0	0	4		1.06928521404326
5HT.2	PLPP3	0	0	4	0	0	4	uniprot Magnesium-independent phospholipid phosphatase of the plasma membrane that catalyzes the dephosphorylation of a variety of glycerolipid and sphingolipid phosphate esters. [cite: 3] Performs this activity both on extracellular lipids and intracellular lipids. [cite: 3] Also involved in phopholipase D signaling.	0.824839717150327
5HT.2	PODXL2	0	0	4	0	0	4		0.58127416645
5HT.2	POMGNT1	0	0	4	0	0	4		0.527649993335073
5HT.2	PON2	0	0	4	0	0	4		0.636187093916403
5HT.2	PPP1CC	0	0	4	0	0	4		0.65147984925648
5HT.2	PRDX5	0	0	4	0	0	4		0.534239635266677
5HT.2	PSD	0	0	4	0	0	4		0.932369551145604
5HT.2	PSMC1	0	0	4	0	0	4		0.673825774515141
5HT.2	PTPA	0	0	4	0	0	4		0.668436304697477
5HT.2	RALA	0	0	4	0	0	4		0.8081210374806
5HT.2	REEP2	0	0	0	0	2	2		0.534689758015807
5HT.2	RUSC2	0	0	4	0	0	4	hi brain xpr, possible RAB interactions and vesicle transport fxn https://omim.org/entry/611053	0.806294879292728
5HT.2	SCG5	0	0	4	0	0	4		0.636763637995428
5HT.2	SEC11C	0	0	4	0	0	4		0.504299712534838
5HT.2	SLC2A1	0	0	4	0	0	4		0.648342723838787
5HT.2	SPARC	0	0	4	0	0	4		0.882826391585975
5HT.2	SPTBN2	0	0	4	0	0	4		1.05477888643159
5HT.2	SST	0	0	4	0	0	4		1.28846013650694
5HT.2	STMN4	0	0	4	0	0	4		0.751085341513783
5HT.2	TF	0	0	4	0	0	4		0.803994075442907
5HT.2	TKT	0	0	4	0	0	4		0.557491173303757
5HT.2	TLN2	0	0	4	0	0	4		0.625888381715302
5HT.2	TMEM63B	0	0	4	0	0	4		1.17721112899347
5HT.2	TRIL	0	0	4	0	0	4	putatively modulates activity of tlr4--shown in one paper in an astrocyte line and indirectly w lps challenge in ko mice in hypothal	1.08970238092508
5HT.2	UGP2	0	0	4	0	0	4		0.533481804129022
5HT.2	UNC119	0	0	4	0	0	4		1.01122523422241
5HT.2	UQCRQ	0	0	4	0	0	4		0.555936455171869
LC.1	ACTR10	0	0	4	0	0	4	genecards: predicted to be involved in anterograde transport of neuronal mitochondria	0.612767034482115
LC.1	ADGRB1	0	0	4	0	0	4	aka BAI1; brain specificish angiogenesis inhibitor induced by p53	0.608297866237083
LC.1	AGT	4	0	0	0	0	4	angiotensinogen	0.580046212491611
LC.1	ALKBH7	0	0	4	0	0	4	rna demethylase w role in mitochondrial regulation https://www.nature.com/articles/s41556-021-00709-7	0.764162497185372
LC.1	AMACR	0	0	0	0	2	2		0.617509564815101
LC.1	AQP1	0	0	4	0	0	4		1.0027351327562
LC.1	ARHGEF11	0	0	4	0	0	4		0.871016406672521
LC.1	ASRGL1	0	0	0	0	2	2		0.577901680169798
LC.1	ATN1	0	0	4	0	0	4	repeat expansion associated ndd; synthetic polyq expansion induces autophagy and neurodegen	0.542043389799871
LC.1	ATOX1	0	0	4	0	0	4		0.668951295237145
LC.1	ATP1A2	4	0	0	0	0	4		0.599566221665033
